AÑO,CH4,CO2,CO2_ABS,N2O,SF6,CH4_eq,CO2_eq,CO2_ABS_eq,N2O_eq,Total_Emisiones,Absorciones,Emisiones_netas,CLAS_N1,CLAS_N2
1990,0.04556618736,9.41548168153,0.0,0.00014529924,0.0,1.27585324612,9.41548168153,0.0,0.03850429843,10.72983922609,0.0,10.72983922609,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,21.80521389825,31.44307347113,0.0,0.0,0.0,610.545989151,31.44307347113,0.0,0.0,641.98906262213,0.0,641.98906262213,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,21.80521389825,2.86910709188,0.0,0.0,0.0,610.545989151,2.86910709188,0.0,0.0,613.41509624287,0.0,613.41509624287,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,0.0,28.57396637925,0.0,0.0,0.0,0.0,28.57396637925,0.0,0.0,28.57396637925,0.0,28.57396637925,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,1.07356882479,1264.17017720653,0.0,0.01965735959,0.0,30.05992709402,1264.17017720653,0.0,5.20920029224,1299.4393045928,0.0,1299.4393045928,1 Energía,1.B. Emisiones fugitivas de combustibles
1990,0.01296911925,3818.34962422602,0.0,0.99537696,0.00177446809,0.36313533893,3818.34962422602,0.0,263.7748944,4124.18765396495,0.0,4124.18765396495,2 Procesos industriales,2 Procesos industriales
1990,0.0,2846.69591125395,0.0,0.0,0.0,0.0,2846.69591125395,0.0,0.0,2846.69591125395,0.0,2846.69591125395,2 Procesos industriales,2.A. industria de los minerales
1990,0.0,2739.6492732,0.0,0.0,0.0,0.0,2739.6492732,0.0,0.0,2739.6492732,0.0,2739.6492732,2 Procesos industriales,2.A. industria de los minerales
1990,0.0,62.80268115395,0.0,0.0,0.0,0.0,62.80268115395,0.0,0.0,62.80268115395,0.0,62.80268115395,2 Procesos industriales,2.A. industria de los minerales
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 Procesos industriales,2.A. industria de los minerales
1990,0.0,44.2439569,0.0,0.0,0.0,0.0,44.2439569,0.0,0.0,44.2439569,0.0,44.2439569,2 Procesos industriales,2.A. industria de los minerales
1990,0.00381886004,288.35116356,0.0,0.99537696,0.0,0.10692808106,288.35116356,0.0,263.7748944,552.23298604106,0.0,552.23298604106,2 Procesos industriales,2.B. Industria química
1990,0.002291316024,185.15622114,0.0,0.55635048,0.0,0.06415684863599999,185.15622114,0.0,147.4328772,185.15622114,0.0,185.15622114,2 Procesos industriales,2.B. Industria química
1990,0.002291316024,113.31621159000001,0.0,0.76072896,0.0,0.06415684863599999,113.31621159000001,0.0,201.5931744,201.5931744,0.0,201.5931744,2 Procesos industriales,2.B. Industria química
1990,0.002291316024,113.31621159000001,0.0,0.234648,0.0,0.06415684863599999,113.31621159000001,0.0,62.18172,62.18172,0.0,62.18172,2 Procesos industriales,2.B. Industria química
1990,0.002291316024,113.31621159000001,0.0,0.234648,0.0,0.06415684863599999,113.31621159000001,0.0,62.18172,62.18172,0.0,62.18172,2 Procesos industriales,2.B. Industria química
1990,0.00381886004,103.19494242,0.0,0.55635048,0.0,0.10692808106,103.19494242,0.0,147.4328772,103.30187050106,0.0,103.30187050106,2 Procesos industriales,2.B. Industria química
1990,0.0,0.0,0.0,0.55635048,0.0,0.0,0.0,0.0,147.4328772,0.0,0.0,0.0,2 Procesos industriales,2.B. Industria química
1990,0.00207327044,26.97086322,0.0,0.55635048,0.0,0.05805157226,26.97086322,0.0,147.4328772,27.02891479226,0.0,27.02891479226,2 Procesos industriales,2.B. Industria química
1990,0.0017455896,76.2240792,0.0,0.55635048,0.0,0.0488765088,76.2240792,0.0,147.4328772,76.2729557088,0.0,76.2729557088,2 Procesos industriales,2.B. Industria química
1990,0.00915025921,683.30254941207,0.0,0.0,0.0,0.25620725787,683.30254941207,0.0,0.0,683.55875666994,0.0,683.55875666994,2 Procesos industriales,2.C. Industria del metal
1990,0.00915025921,599.47327349636,0.0,0.0,0.0,0.25620725787,599.47327349636,0.0,0.0,599.72948075423,0.0,599.72948075423,2 Procesos industriales,2.C. Industria del metal
1990,0.00915025921,573.32967575442,0.0,0.0,0.0,0.25620725787,573.32967575442,0.0,0.0,573.32967575442,0.0,573.32967575442,2 Procesos industriales,2.C. Industria del metal
1990,0.00915025921,26.14359774194,0.0,0.0,0.0,0.25620725787,26.14359774194,0.0,0.0,26.39980499981,0.0,26.39980499981,2 Procesos industriales,2.C. Industria del metal
1990,0.00915025921,83.027221277,0.0,0.0,0.0,0.25620725787,83.027221277,0.0,0.0,83.027221277,0.0,83.027221277,2 Procesos industriales,2.C. Industria del metal
1990,0.00915025921,0.80205463871,0.0,0.0,0.0,0.25620725787,0.80205463871,0.0,0.0,0.80205463871,0.0,0.80205463871,2 Procesos industriales,2.C. Industria del metal
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 Procesos industriales,2.D. Uso de productos no energéticos de combustibles y de solventes
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 Procesos industriales,2.D. Uso de productos no energéticos de combustibles y de solventes
1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2 Procesos industriales,2.D. Uso de productos no energéticos de combustibles y de solventes
1990,0.0,0.0,0.0,0.0,0.00177446809,0.0,0.0,0.0,0.0,41.7,0.0,41.7,2 Procesos industriales,2.G. Manufactura y utilización de otros productos
1990,0.0,0.0,0.0,0.0,0.00177446809,0.0,0.0,0.0,0.0,41.7,0.0,41.7,2 Procesos industriales,2.G. Manufactura y utilización de otros productos
1990,1153.24059348068,248.34231929706,0.0,26.37157538243,0.0,32290.73661745908,248.34231929706,0.0,6988.467476343,39527.54641309914,0.0,39527.54641309914,3 Agricultura,3 Agricultura
1990,1094.52099630252,0.0,0.0,0.0,0.0,30646.58789647054,0.0,0.0,0.0,30646.58789647054,0.0,30646.58789647054,3 Agricultura,3.A. Fermentación entérica
1990,1024.56934282701,0.0,0.0,0.0,0.0,28687.94159915634,0.0,0.0,0.0,28687.94159915634,0.0,28687.94159915634,3 Agricultura,3.A. Fermentación entérica
1990,1024.56934282701,0.0,0.0,0.0,0.0,28687.94159915634,0.0,0.0,0.0,28687.94159915634,0.0,28687.94159915634,3 Agricultura,3.A. Fermentación entérica
1990,46.30798573427,0.0,0.0,0.0,0.0,1296.62360055961,0.0,0.0,0.0,1296.62360055961,0.0,1296.62360055961,3 Agricultura,3.A. Fermentación entérica
1990,165.81151355803,0.0,0.0,0.0,0.0,4642.72237962497,0.0,0.0,0.0,4642.72237962497,0.0,4642.72237962497,3 Agricultura,3.A. Fermentación entérica
1990,224.5420076296,0.0,0.0,0.0,0.0,6287.1762136288,0.0,0.0,0.0,6287.1762136288,0.0,6287.1762136288,3 Agricultura,3.A. Fermentación entérica
1990,27.38064834823,0.0,0.0,0.0,0.0,766.65815375031,0.0,0.0,0.0,766.65815375031,0.0,766.65815375031,3 Agricultura,3.A. Fermentación entérica
1990,67.4033376771,0.0,0.0,0.0,0.0,1887.29345495885,0.0,0.0,0.0,1887.29345495885,0.0,1887.29345495885,3 Agricultura,3.A. Fermentación entérica
1990,243.98391904219,0.0,0.0,0.0,0.0,6831.54973318124,0.0,0.0,0.0,6831.54973318124,0.0,6831.54973318124,3 Agricultura,3.A. Fermentación entérica
1990,249.13993083759,0.0,0.0,0.0,0.0,6975.91806345256,0.0,0.0,0.0,6975.91806345256,0.0,6975.91806345256,3 Agricultura,3.A. Fermentación entérica
1990,12.735,0.0,0.0,0.0,0.0,356.58000000002,0.0,0.0,0.0,356.58000000002,0.0,356.58000000002,3 Agricultura,3.A. Fermentación entérica
